Periodname,Provider Parent org code,Provider Parent name,Provider Org code,Provider Org name,Commissioner Parent Org Code,Commissioner Org Name,Commissioner Org Code,Ip Elect Ord,Ip Elect Day,Ip Elect Total,Ip Elecord Planned,Ip Elecday Planned,Ip Electotal Planned,Ip Elect Total Tc,Ip Nonelect,Op Gprefsmade M,Op Gprefsseen M,Op Gprefsmade Ga M,Op Gprefsseen Ga M,Op Otherrefsmade Ga M,Op 1statt Ga M
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,06H,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",15C,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,QWE,NHS SOUTH WEST LONDON CCG,36L,0,0,0,0,0,0,0,0,1,1,1,1,0,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,QWO,NHS CALDERDALE CCG,02T,0,0,0,0,0,0,0,0,0,0,0,0,3,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,QWO,NHS WAKEFIELD CCG,03R,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,QWO,NHS LEEDS CCG,15F,0,0,0,0,0,0,0,1,1,0,1,0,4,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,QWO,NHS BRADFORD DISTRICT AND CRAVEN CCG,36J,0,2,2,0,1,1,0,3,1,1,1,1,2,2
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,QWU,NHS COVENTRY AND RUGBY CCG,05A,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,QWU,NHS WARWICKSHIRE NORTH CCG,05H,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,QXU,NHS SURREY HEARTLANDS CCG,92A,0,0,0,0,0,0,0,0,0,0,0,0,4,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,QYG,NHS HALTON CCG,01F,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,QYG,NHS SOUTH SEFTON CCG,01T,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,QYG,NHS SOUTHPORT AND FORMBY CCG,01V,0,0,0,0,0,0,0,1,0,0,0,0,1,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,QYG,NHS ST HELENS CCG,01X,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,QYG,NHS WIRRAL CCG,12F,0,0,0,0,0,0,0,0,0,1,0,1,0,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,QYG,NHS CHESHIRE CCG,27D,0,0,0,0,0,0,0,0,0,0,0,0,5,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,QYG,NHS LIVERPOOL CCG,99A,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,QE1,NHS BLACKBURN WITH DARWEN CCG,00Q,0,0,0,0,0,0,0,0,2,0,2,0,1,2
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,QE1,NHS BLACKPOOL CCG,00R,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,QE1,NHS CHORLEY AND SOUTH RIBBLE CCG,00X,0,0,0,0,0,0,0,0,62,168,62,168,135,623
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,QE1,NHS EAST LANCASHIRE CCG,01A,0,0,0,0,0,0,0,0,0,2,0,1,1,2
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,QE1,NHS GREATER PRESTON CCG,01E,0,0,0,0,0,0,0,0,82,230,82,230,157,771
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,QE1,NHS MORECAMBE BAY CCG,01K,0,0,0,0,0,0,0,0,0,3,0,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,QE1,NHS WEST LANCASHIRE CCG,02G,0,0,0,0,0,0,0,0,1,1,1,1,3,3
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,QE1,NHS FYLDE AND WYRE CCG,02M,0,0,0,0,0,0,0,0,0,0,0,0,0,3
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,QHM,NHS SUNDERLAND CCG,00P,0,0,0,0,0,0,0,0,0,1,0,1,1,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,QOP,NHS BOLTON CCG,00T,0,0,0,0,0,0,0,0,0,1,0,1,0,2
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,QOP,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",01D,0,0,0,0,0,0,0,0,0,1,0,1,0,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,QOP,NHS WIGAN BOROUGH CCG,02H,0,0,0,0,0,0,0,0,0,1,0,1,0,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,QOP,NHS MANCHESTER CCG,14L,0,0,0,0,0,0,0,0,0,1,0,1,1,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,52R,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,QYG,NHS SOUTHPORT AND FORMBY CCG,01V,0,0,0,0,0,0,0,0,1,0,1,0,0,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,QYG,NHS CHESHIRE CCG,27D,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,,,NONC,0,4,4,0,0,0,0,0,0,0,0,0,1,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,,NHS ENGLAND,X24,0,1,1,0,0,0,0,2,0,3,0,3,0,3
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QE1,NHS BLACKBURN WITH DARWEN CCG,00Q,6,14,20,0,0,0,0,9,3,2,3,2,13,16
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QE1,NHS BLACKPOOL CCG,00R,61,573,634,0,44,44,0,1236,811,757,791,741,900,1564
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QE1,NHS CHORLEY AND SOUTH RIBBLE CCG,00X,5,28,33,0,0,0,0,16,12,10,12,10,43,47
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QE1,NHS EAST LANCASHIRE CCG,01A,16,32,48,0,0,0,0,21,2,4,2,4,30,34
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QE1,NHS GREATER PRESTON CCG,01E,15,60,75,0,0,0,0,29,28,29,28,29,54,74
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QE1,NHS MORECAMBE BAY CCG,01K,12,22,34,0,2,2,0,39,3,9,3,9,38,43
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QE1,NHS WEST LANCASHIRE CCG,02G,1,0,1,0,0,0,0,3,1,1,1,1,2,3
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QE1,NHS FYLDE AND WYRE CCG,02M,35,499,534,0,41,41,0,966,799,645,792,643,687,1298
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QF7,NHS SHEFFIELD CCG,03N,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QH8,NHS MID ESSEX CCG,06Q,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QHG,NHS MILTON KEYNES CCG,04F,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QHL,NHS BIRMINGHAM AND SOLIHULL CCG,15E,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QHM,NHS SUNDERLAND CCG,00P,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QHM,NHS NORTH CUMBRIA CCG,01H,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QJ2,NHS DERBY AND DERBYSHIRE CCG,15M,0,0,0,0,0,0,0,0,1,1,1,1,0,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QJG,NHS IPSWICH AND EAST SUFFOLK CCG,06L,0,0,0,0,0,0,0,0,1,0,1,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QMF,NHS WALTHAM FOREST CCG,08W,0,0,0,0,0,0,0,0,2,0,2,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QNC,NHS NORTH STAFFORDSHIRE CCG,05G,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QOC,NHS SHROPSHIRE CCG,05N,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QOP,NHS BOLTON CCG,00T,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QOP,NHS BURY CCG,00V,0,0,0,0,0,0,0,1,0,0,0,0,1,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QOP,NHS OLDHAM CCG,00Y,0,3,3,0,0,0,0,0,0,0,0,0,1,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QOP,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",01D,0,0,0,0,0,0,0,1,0,0,0,0,1,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QOP,NHS SALFORD CCG,01G,0,0,0,0,0,0,0,2,0,0,0,0,2,2
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QOP,NHS TAMESIDE AND GLOSSOP CCG,01Y,0,1,1,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QOP,NHS TRAFFORD CCG,02A,0,0,0,0,0,0,0,1,0,0,0,0,1,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QOP,NHS WIGAN BOROUGH CCG,02H,0,1,1,0,0,0,0,2,1,1,1,1,2,4
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QOP,NHS MANCHESTER CCG,14L,0,1,1,0,1,1,0,4,2,1,2,1,1,3
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QOQ,NHS NORTH EAST LINCOLNSHIRE CCG,03H,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QOQ,NHS VALE OF YORK CCG,03Q,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QRL,NHS ISLE OF WIGHT CCG,10L,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QU9,NHS OXFORDSHIRE CCG,10Q,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QUA,NHS SANDWELL AND WEST BIRMINGHAM CCG,05L,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QUA,NHS WALSALL CCG,05Y,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",15C,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QWO,NHS CALDERDALE CCG,02T,1,0,1,0,0,0,0,0,0,0,0,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QWO,NHS LEEDS CCG,15F,0,0,0,0,0,0,0,1,0,0,0,0,1,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QYG,NHS KNOWSLEY CCG,01J,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QYG,NHS SOUTHPORT AND FORMBY CCG,01V,0,1,1,0,1,1,0,1,0,0,0,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QYG,NHS ST HELENS CCG,01X,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QYG,NHS WARRINGTON CCG,02E,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QYG,NHS WIRRAL CCG,12F,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,QYG,NHS LIVERPOOL CCG,99A,0,0,0,0,0,0,0,1,0,1,0,1,1,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,,,NONC,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,,NHS ENGLAND,X24,31,86,117,19,67,86,0,82,299,283,299,283,434,1017
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,QE1,NHS BLACKBURN WITH DARWEN CCG,00Q,8,32,40,5,13,18,0,26,32,35,29,33,55,84
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,QE1,NHS BLACKPOOL CCG,00R,21,54,75,9,21,30,0,25,50,44,45,42,75,92
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,QE1,NHS CHORLEY AND SOUTH RIBBLE CCG,00X,83,366,449,48,148,196,0,914,927,783,758,689,638,1234
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,QE1,NHS EAST LANCASHIRE CCG,01A,21,62,83,11,20,31,0,32,33,52,25,51,104,138
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,QE1,NHS GREATER PRESTON CCG,01E,80,320,400,49,145,194,0,1144,1103,879,939,734,809,1420
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,QE1,NHS MORECAMBE BAY CCG,01K,30,54,84,11,14,25,0,38,43,71,43,71,105,148
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,QE1,NHS WEST LANCASHIRE CCG,02G,2,4,6,2,1,3,0,15,17,19,17,19,17,30
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,QE1,NHS FYLDE AND WYRE CCG,02M,14,80,94,4,39,43,0,125,139,117,100,97,141,210
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,QF7,NHS DONCASTER CCG,02X,0,0,0,0,0,0,0,0,1,1,1,1,0,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,QHM,NHS NORTH CUMBRIA CCG,01H,1,1,2,0,1,1,0,1,2,2,2,2,4,4
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,QHM,NHS NEWCASTLE GATESHEAD CCG,13T,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,QJG,NHS WEST SUFFOLK CCG,07K,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,QK1,NHS LEICESTER CITY CCG,04C,0,1,1,0,0,0,0,0,0,0,0,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,QM7,NHS EAST AND NORTH HERTFORDSHIRE CCG,06K,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,QMF,NHS NEWHAM CCG,08M,0,0,0,0,0,0,0,0,1,0,1,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,QNC,NHS STOKE ON TRENT CCG,05W,0,0,0,0,0,0,0,0,1,1,0,0,0,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,QOC,NHS SHROPSHIRE CCG,05N,1,0,1,0,0,0,0,1,0,0,0,0,1,0
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,QOP,NHS BOLTON CCG,00T,1,9,10,1,5,6,0,8,17,13,16,11,14,24
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,QOP,NHS BURY CCG,00V,0,0,0,0,0,0,0,0,2,1,1,1,1,1
MAR-April-2020,QE1,HEALTHIER LANCASHIRE AND SOUTH CUMBRIA,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,QOP,NHS OLDHAM CCG,00Y,0,0,0,0,0,0,0,0,1,0,1,0,0,0
